"226", "Loja ZON Cidadão Braga", "", "271", "16990", "Póvoa de Lanhoso", "Braga", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-cidadao-braga/4e8083346da1a404faa0d2ce", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Cidadao-Braga/123970924386112", "123970924386112", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4704-575", "R. Granjinhos 6", "NULL", "41.5479377", "-8.421951234", "0"
"227", "Loja ZON Cidadão Cascais", "", "271", "16990", "Cascais", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-cidadao-cascais/528a68f8498e93ad7dafc995", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Cidadao-Cascais/318447344943407", "318447344943407", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2750-421", "R. Manuel Joaquim Avelar", "NULL", "38.69928499", "-9.423158169", "0"
"228", "Loja ZON Cidadão Funchal", "", "271", "16130", "Funchal", "Madeira", "NULL", "http://www.zon.pt/madeira", "https://foursquare.com/v/loja-zon-cidadao-funchal/528a6b89498e93ad7db09fc3", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Cidadao-Funchal/107968929359168", "107968929359168", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "9000-264", "Av. Arriaga 42", "NULL", "32.64718039", "-16.91226661", "0"
"229", "Loja ZON Cidadão Gaia", "", "271", "16990", "Vila Nova de Gaia", "Porto", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-cidadao-gaia/4eb806266d86ba38ae21da2f", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Cidadao-Gaia/197518573672896", "197518573672896", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4400-346", "R. Manuel Moreira de Barros", "NULL", "41.14210364", "-8.637429178", "0"
"230", "Loja ZON Cidadão Laranjeiras", "", "271", "16990", "Lisboa", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-cidadao-laranjeiras/4b0588a7f964a52089d222e3", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Cidadao-Laranjeiras/239934392745635", "239934392745635", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1600-995", "R. Abranches Ferrão 10", "NULL", "38.75036833", "-9.171424806", "0"
"231", "Loja ZON Cidadão Marvilla", "", "271", "16990", "Marvilla", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-cidadao-marvilla/528a5cc1498e93ad7dab9ccb", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Cidadao-Marvila/272467012904293", "272467012904293", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1950-392", "Av. Santo Condestável", "NULL", "38.74962365", "-9.117686749", "0"
"232", "Loja ZON Cidadão Odivelas", "", "271", "16990", "Odivelas", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-cidadao-odivelas/4e36aa9545dd1c42bf2aff97", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Cidadao-Odivelas/279644882091144", "279644882091144", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2675-626", "Estrada da Paiã Casal do Torca Odivelas Parque", "NULL", "38.78197265", "-9.192203879", "0"
"233", "Loja ZON Cidadão Porto", "", "271", "16990", "Porto", "Porto", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-cidadao-porto/4eb807096d86ba38ae21f5db", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Cidadao-Porto/194057550688253", "194057550688253", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4350-998", "Av. Fernão Magalhães 1862 A", "NULL", "41.16535686", "-8.58840242", "0"
"234", "Loja ZON Cidadão Restauradores", "", "271", "16990", "Lisboa", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-cidadao-restauradores/4d52b68e9b27721e4df1c446", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Cidadao-Restauradores/314316535267271", "314316535267271", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1250-998", "Praça dos Restauradores 17 a 22", "NULL", "38.71514206", "-9.141815901", "0"
"235", "Loja ZON Coimbra", "", "271", "16990", "Coimbra", "Coimbra", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-coimbra-coimbra/4d6ff23ab73bb1f75735b272", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Coimbra/156025014502476", "156025014502476", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3004-550", "R. do Carmo 82 - R/C", "NULL", "40.21177502", "-8.432104737", "0"
"236", "Loja ZON Colombo", "", "271", "16990", "Lisboa", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-colombo/4c7e50c09221236a08ad813d", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Colombo/316433141712583", "316433141712583", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1500-392", "Centro Comercial Colombo Loja 0.514", "NULL", "38.75436775", "-9.187308848", "0"
"237", "Loja ZON Dolce Vita Funchal", "", "271", "16130", "Funchal", "Madeira", "NULL", "http://www.zon.pt/madeira", "https://foursquare.com/v/loja-zon-dolce-vita-funchal/4dd578ec8877f1150fb9e1e8", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Dolce-Vita-Funchal/587112031369201", "587112031369201", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "9000-039", "Centro Comercial Dolce Vita Funchal", "NULL", "32.64756739", "-16.91414442", "0"
"238", "Loja ZON Dolce Vita Tejo", "", "271", "16990", "Amadora", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-dolce-vita-tejo/4e1608328877cd571213785c", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Dolce-Vita-Tejo/297094213666702", "297094213666702", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2650-504", "Av. Cruzeiro Seixas,5", "NULL", "38.77717602", "-9.219866842", "0"
"239", "Loja ZON Estação Viana", "", "271", "16990", "Viana do Castelo", "Viana do Castelo", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-estacao-viana/4eb8040f6d86ba38ae219ab5", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Estacao-Viana/178615878904489", "178615878904489", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4900-317", "Av. General Humberto Delgado 101", "NULL", "41.6945458", "-8.832661808", "0"
"240", "Loja ZON Évora", "", "271", "16990", "Évora", "Évora", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-evora/4eb7fbd56d86ba38ae20a863", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Evora/216415861772871", "216415861772871", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "7000-510", "Praça Joaquim António de Aguiar,42", "NULL", "38.57342585", "-7.912430763", "0"
"241", "Loja ZON Forum Algarve", "", "271", "16990", "Faro", "Faro", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-forum-algarve/4ece9793c2eee2de8e6830b9", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Forum-Algarve/341073589252543", "341073589252543", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "8000-126", "Estrada Nacional 125 Km 103", "NULL", "37.02904932", "-7.944965959", "0"
"242", "Loja ZON Forum Coimbra", "", "271", "16990", "Coimbra", "Coimbra", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-forum-coimbra/4eb801ca6d86ba38ae2151d2", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Forum-Coimbra/211426142274734", "211426142274734", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3040-389", "Av. José Bonifácio de Andrade e Silva 1 Quinta Vale Gemil", "NULL", "40.21143705", "-8.4437415", "0"
"243", "Loja ZON Forum Montijo", "", "271", "16990", "Montijo", "Setúbal", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-forum-montijo/4e76137ca809582dd63717d7", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Forum-Montijo/211194785619338", "211194785619338", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2870-480", "Zona Industrial do Pau Queimado R. da Azinheira Afonseiro", "NULL", "38.69396363", "-8.941403925", "0"
"244", "Loja ZON Forum Sintra", "", "271", "16990", "Sintra", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-forum-sintra/4dac2bf76e81162ae7fb9882", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Forum-Sintra/347706568578526", "347706568578526", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2635-018", "C. C. Forum Sintra", "NULL", "38.77537563", "-9.341338724", "0"
"245", "Loja ZON Foz Plaza", "", "271", "16990", "Figueira da Foz", "Coimbra", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-foz-plaza/4e456949c65bd6ffbe8373b4", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Foz-Plaza/200198610072828", "200198610072828", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3080-206", "R. dos Condados Buarcos", "NULL", "40.16583442", "-8.860029727", "0"
"246", "Loja ZON Gaia Shopping", "", "271", "16990", "Vila Nova de Gaia", "Porto", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-gaia-shopping/4e591b8a8877c8a76de091de", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Gaia-Shopping/237281983011863", "237281983011863", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4404-503", "Av. dos Descobrimentos 549", "NULL", "41.11880177", "-8.620268404", "0"
"247", "Loja ZON Gare Oriente", "", "271", "16990", "Lisboa", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-gare-oriente/4d4daa72a7f86ea80f3439de", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Gare-Oriente/181226908639901", "181226908639901", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1990-084", "Av. D. João II", "NULL", "38.76767799", "-9.099300206", "0"
"248", "Loja ZON Glicínias", "", "271", "16990", "Aveiro", "Aveiro", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-glicinias/4eb800a76d86ba38ae213369", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Glicinias/214307541981787", "214307541981787", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3810-498", "R. D. Manuel Barbuda e Vasconcelos", "NULL", "40.62679085", "-8.644129336", "0"
"249", "Loja ZON Guimarães", "", "271", "16990", "Guimarães", "Braga", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-guimaraes/4eb804916d86ba38ae21ac2f", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Guimaraes/222407177835635", "222407177835635", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4835-075", "GuimarãeShopping", "NULL", "41.44012859", "-8.303794563", "0"
"250", "Loja ZON Leiria Shopping", "", "271", "16990", "Leiria", "Leiria", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-leiria-shopping/4daaf6101e72c1ab9bff4ab7", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Leiria-Shopping/265776436820222", "265776436820222", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2400-441", "IC2 Alto do Vieiro - Parceiros", "NULL", "39.7327195", "-8.824161887", "0"
"251", "Loja ZON LoureShopping", "", "271", "16990", "Loures", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-loures-shopping/4d61061c5b276dcbc7cd1dc6", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Loures-Shopping/299645013413005", "299645013413005", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2670-457", "Av. das Descobertas 90", "NULL", "38.83494412", "-9.156262279", "0"
"252", "Loja ZON Mar Shopping", "", "271", "16990", "Matosinhos", "Porto", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-mar-shopping/4eb802b76d86ba38ae216e98", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Mar-Shopping/323063467713032", "323063467713032", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4450-820", "Av. Arq. Fernando Távora 231", "NULL", "41.20808942", "-8.687857389", "0"
"253", "Loja ZON Nazaré", "", "271", "16130", "Funchal", "Madeira", "NULL", "http://www.zon.pt/madeira", "https://foursquare.com/v/loja-zon-nazare/4dad8ea3fa8cf64d804a445c", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Nazare/119869321423347", "119869321423347", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "9000-090", "R. Estados Unidos da América 51", "NULL", "32.64467405", "-16.93574803", "0"
"254", "Loja ZON Norte Shopping", "", "271", "16990", "Matosinhos", "Porto", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-norteshopping/4eb8053e6d86ba38ae21c2bb", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-NorteShopping/334780129885379", "334780129885379", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4460-841", "R. Sara Afonso 105", "NULL", "41.18163566", "-8.657536358", "0"
"255", "Loja ZON Oeiras Parque", "", "271", "16990", "Oeiras", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-oeiras-parque/4e661eafc65b2dc8a12ad258", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Oeiras-Parque/133854343393102", "133854343393102", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2780-219", "C. C. Oeiras Parque", "NULL", "38.70555205", "-9.301431477", "0"
"256", "Loja ZON Palácio do Gelo", "", "271", "16990", "Viseu", "Viseu", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-palacio-do-gelo/4eb80a0d6d86ba38ae224e3c", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Palacio-do-Gelo/352667271416199", "352667271416199", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3500-606", "Quinta da Alagoa", "NULL", "40.64386825", "-7.911049426", "0"
"257", "Loja ZON Parque Nascente", "", "271", "16990", "Rio Tinto", "Porto", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-parque-nascente/4d6513ef897a224b32f227cf", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Parque-Nascente/163376883769140", "163376883769140", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4435-182", "Estrada Exterior Circunvalação 35", "NULL", "41.17524616", "-8.563963473", "0"
"258", "Loja ZON Porto", "", "271", "16990", "Porto", "Porto", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-porto/4ca186e103133704f74d84d5", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Porto/156703164433697", "156703164433697", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4050-115", "Av. Boavista 290", "NULL", "41.15773292", "-8.627032265", "0"
"259", "Loja ZON Póvoa de Varzim", "", "271", "16990", "Póvoa de Varzim", "Porto", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-povoa-de-varzim/4eb7fdd16d86ba38ae20e5af", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Povoa-de-Varzim/146567592118976", "146567592118976", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4490-409", "Av. Mouzinho de Albuquerque 106 - 108", "NULL", "41.38200508", "-8.762779534", "0"
"260", "Loja ZON Quarteira", "", "271", "16990", "Quarteira", "Faro", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-quarteira/4e42bbd51495387dc48a3407", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Quarteira/200844383338370", "200844383338370", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "8125-093", "Av. Carlos Mota Pinto R/C", "NULL", "37.07153986", "-8.107417971", "0"
"261", "Loja ZON Rio Sul Shopping", "", "271", "16990", "Seixal", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-rio-sul-shopping/4e0f567aa8099e152611e019", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Rio-Sul-Shopping/312552582109204", "312552582109204", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2840-168", "Rio Sul Shopping", "NULL", "38.61277952", "-9.104002118", "0"
"262", "Loja ZON Santarém", "", "271", "16990", "Santarém", "Santarém", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-santarem/4eb80aca6d86ba38ae226073", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Santarem/262249963835314", "262249963835314", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2000-223", "R. Pedro de Santarém 82", "NULL", "39.23050377", "-8.686626256", "0"
"263", "Loja ZON Setúbal", "", "271", "16990", "Setúbal", "Setúbal", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-setubal/4d754ddeba682d4331713976", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Setubal/147257542049823", "147257542049823", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2900-451", "Av. Luisa Todi 152 - 154", "NULL", "38.52311016", "-8.888772279", "0"
"264", "Loja ZON Vila Franca de Xira", "", "271", "16990", "Vila Franca de Xira", "Lisboa", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-vila-franca-de-xira/4eb7faff6d86ba38ae208e09", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Vila-Franca-de-Xira/331601586868317", "331601586868317", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2600-261", "R. Serpa Pinto 36", "NULL", "38.95354992", "-8.987662643", "0"
"265", "Loja ZON Vila Nova de Gaia", "", "271", "16990", "Vila Nova de Gaia", "Porto", "NULL", "http://www.zon.pt", "https://foursquare.com/v/loja-zon-vila-nova-de-gaia/4cc1b94e967d54815a9f7957", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Vila-Nova-de-Gaia/332015883477260", "332015883477260", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4430-201", "Av. da República 911 - 917", "NULL", "41.13039313", "-8.606182784", "0"
"266", "Loja ZON Terceira Angra do Heroísmo", "", "271", "16161", "Angra do Heroísmo", "Açores", "NULL", "http://www.zon.pt/acores", "https://foursquare.com/v/loja-zon-acores/52d6a69c11d2382e918d193b", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Terceira-Angra-do-Heroismo/1442900065940012", "1442900065940010", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "9700-220", "Alto das Covas 33 A", "NULL", "38.65594897", "-27.22297311", "0"
"267", "Loja ZON Faial Horta", "", "271", "16161", "Horta", "Açores", "NULL", "http://www.zon.pt/acores", "https://foursquare.com/v/loja-zon-acores/4fe1ddcfe4b0217920c313ba", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Faial-Horta/195602760648440", "195602760648440", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "9900-128", "R. de Jesus", "NULL", "38.53596601", "-28.62702313", "0"
"268", "Loja ZON São Miguel Ponta Delgada", "", "271", "16161", "Ponta Delgada", "Açores", "NULL", "http://www.zon.pt/acores", "https://foursquare.com/v/loja-zon-acores/503df600e4b0429905336f14", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Loja-ZON-Sao-Miguel-Ponta-Delgada/411537142313743", "411537142313743", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "9500-160", "Av. Antero de Quental 9 C", "NULL", "37.74605212", "-25.67574019", "0"
